"module name","license","repository"
"@types/graceful-fs@4.1.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/html-minifier-terser@6.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-errors@2.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/invariant@2.2.37","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-coverage@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-report@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-reports@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json5@0.0.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.debounce@4.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimist@1.2.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node-forge@1.3.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/normalize-package-data@2.4.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prettier@2.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/q@1.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.9.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/rc-slider@9.3.1","MIT",""
"@types/react-autocomplete@1.8.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-dom@18.3.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-transition-group@4.4.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@18.3.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@1.17.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-index@1.9.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sockjs@0.3.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/stack-utils@2.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/warning@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ws@8.5.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs-parser@21.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@16.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@17.0.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/experimental-utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@5.62.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@5.62.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@ungap/structured-clone@1.2.0","ISC","https://github.com/ungap/structured-clone"
"@webassemblyjs/ast@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-buffer@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-numbers@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/leb128@1.11.6","Apache-2.0","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/utf8@1.11.6","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.12.1","MIT","https://github.com/xtuc/webassemblyjs"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"abab@2.0.6","BSD-3-Clause","https://github.com/jsdom/abab"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-globals@6.0.0","MIT","https://github.com/ForbesLindesay/acorn-globals"
"acorn-import-attributes@1.9.5","MIT","https://github.com/xtuc/acorn-import-attributes"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@7.2.0","MIT","https://github.com/acornjs/acorn"
"acorn@7.4.1","MIT","https://github.com/acornjs/acorn"
"acorn@8.12.1","MIT","https://github.com/acornjs/acorn"
"address@1.2.2","MIT","https://github.com/node-modules/address"
"adjust-sourcemap-loader@4.0.0","MIT","https://github.com/bholloway/adjust-sourcemap-loader"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"agentkeepalive@4.5.0","MIT","https://github.com/node-modules/agentkeepalive"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats"
"ajv-keywords@3.5.2","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ajv@8.17.1","MIT","https://github.com/ajv-validator/ajv"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-html-community@0.0.8","Apache-2.0","https://github.com/mahdyar/ansi-html-community"
"ansi-html@0.0.9","Apache-2.0","https://github.com/Tjatse/ansi-html"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"aproba@2.0.0","ISC","https://github.com/iarna/aproba"
"are-we-there-yet@2.0.0","ISC","https://github.com/npm/are-we-there-yet"
"are-we-there-yet@3.0.1","ISC","https://github.com/npm/are-we-there-yet"
"arg@5.0.2","MIT","https://github.com/vercel/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-query@5.1.3","Apache-2.0","https://github.com/A11yance/aria-query"
"array-buffer-byte-length@1.0.1","MIT","https://github.com/inspect-js/array-buffer-byte-length"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-includes@3.1.8","MIT","https://github.com/es-shims/array-includes"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array.prototype.findlast@1.2.5","MIT","https://github.com/es-shims/Array.prototype.findLast"
"array.prototype.findlastindex@1.2.5","MIT","https://github.com/es-shims/Array.prototype.findLastIndex"
"array.prototype.flat@1.3.2","MIT","https://github.com/es-shims/Array.prototype.flat"
"array.prototype.flatmap@1.3.2","MIT","https://github.com/es-shims/Array.prototype.flatMap"
"array.prototype.reduce@1.0.7","MIT","https://github.com/es-shims/Array.prototype.reduce"
"array.prototype.tosorted@1.1.4","MIT","https://github.com/es-shims/Array.prototype.toSorted"
"arraybuffer.prototype.slice@1.0.3","MIT","https://github.com/es-shims/ArrayBuffer.prototype.slice"
"arrify@1.0.1","MIT","https://github.com/sindresorhus/arrify"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"asn1@0.2.6","MIT","https://github.com/joyent/node-asn1"
"assert-plus@1.0.0","MIT","https://github.com/mcavage/node-assert-plus"
"ast-types-flow@0.0.8","MIT","https://github.com/kyldvs/ast-types-flow"
"async-foreach@0.1.3","MIT*","https://github.com/cowboy/javascript-sync-async-foreach"
"async@3.2.5","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"autoprefixer@10.4.20","MIT","https://github.com/postcss/autoprefixer"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays"
"aws-sdk@2.1670.0","Apache-2.0","https://github.com/aws/aws-sdk-js"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign"
"aws4@1.13.1","MIT","https://github.com/mhart/aws4"
"axe-core@4.10.0","MPL-2.0","https://github.com/dequelabs/axe-core"
"axobject-query@3.1.1","Apache-2.0","https://github.com/A11yance/axobject-query"
"babel-jest@27.5.1","MIT","https://github.com/facebook/jest"
"babel-loader@8.3.0","MIT","https://github.com/babel/babel-loader"
"babel-plugin-istanbul@6.1.1","BSD-3-Clause","https://github.com/istanbuljs/babel-plugin-istanbul"
"babel-plugin-jest-hoist@27.5.1","MIT","https://github.com/facebook/jest"
"babel-plugin-macros@3.1.0","MIT","https://github.com/kentcdodds/babel-plugin-macros"
"babel-plugin-named-asset-import@0.3.8","MIT","https://github.com/facebook/create-react-app"
"babel-plugin-polyfill-corejs2@0.4.11","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.10.6","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.6.2","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-transform-react-remove-prop-types@0.4.24","MIT","https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types"
"babel-preset-current-node-syntax@1.0.1","MIT","https://github.com/nicolo-ribaudo/babel-preset-current-node-syntax"
"babel-preset-jest@27.5.1","MIT","https://github.com/facebook/jest"
"babel-preset-react-app@10.0.1","MIT","https://github.com/facebook/create-react-app"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause","https://github.com/joyent/node-bcrypt-pbkdf"
"bfj@7.1.0","MIT","git+https://gitlab.com/philbooth/bfj"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"body-parser@1.20.2","MIT","https://github.com/expressjs/body-parser"
"bonjour-service@1.2.1","MIT","https://github.com/onlxltd/bonjour-service"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"bootstrap@5.3.3","MIT","https://github.com/twbs/bootstrap"
"bowser@2.11.0","MIT","https://github.com/lancedikson/bowser"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"browser-process-hrtime@1.0.0","BSD-2-Clause","https://github.com/kumavis/browser-process-hrtime"
"browserslist@4.23.3","MIT","https://github.com/browserslist/browserslist"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@4.9.2","MIT","https://github.com/feross/buffer"
"builtin-modules@3.3.0","MIT","https://github.com/sindresorhus/builtin-modules"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"cacache@15.3.0","ISC","https://github.com/npm/cacache"
"cacache@16.1.3","ISC","https://github.com/npm/cacache"
"call-bind@1.0.7","MIT","https://github.com/ljharb/call-bind"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camel-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css"
"camelcase-keys@6.2.2","MIT","https://github.com/sindresorhus/camelcase-keys"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001650","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"case-sensitive-paths-webpack-plugin@2.4.0","MIT","https://github.com/Urthen/case-sensitive-paths-webpack-plugin"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"char-regex@1.0.2","MIT","https://github.com/Richienb/char-regex"
"char-regex@2.0.1","MIT","https://github.com/Richienb/char-regex"
"check-types@11.2.3","MIT","git+https://gitlab.com/philbooth/check-types.js"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chownr@2.0.0","ISC","https://github.com/isaacs/chownr"
"chrome-trace-event@1.0.4","MIT","https://github.com/samccone/chrome-trace-event"
"ci-info@3.9.0","MIT","https://github.com/watson/ci-info"
"cjs-module-lexer@1.3.1","MIT","https://github.com/nodejs/cjs-module-lexer"
"classnames@2.5.1","MIT","https://github.com/JedWatson/classnames"
"clean-css@5.3.3","MIT","https://github.com/clean-css/clean-css"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"co@4.6.0","MIT","https://github.com/tj/co"
"coa@2.0.2","MIT","https://github.com/veged/coa"
"collect-v8-coverage@1.0.2","MIT","https://github.com/SimenB/collect-v8-coverage"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-support@1.1.3","ISC","https://github.com/isaacs/color-support"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@4.1.1","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"common-tags@1.8.2","MIT","https://github.com/zspecza/common-tags"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.7.4","MIT","https://github.com/expressjs/compression"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"confusing-browser-globals@1.0.11","MIT","https://github.com/facebook/create-react-app"
"connect-history-api-fallback@2.0.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"convert-source-map@1.9.0","MIT","https://github.com/thlorenz/convert-source-map"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.6.0","MIT","https://github.com/jshttp/cookie"
"core-js-compat@3.38.0","MIT","https://github.com/zloirock/core-js"
"core-js-pure@3.38.0","MIT","https://github.com/zloirock/core-js"
"core-js@3.38.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@6.0.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@7.1.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"css-blank-pseudo@3.0.3","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-declaration-sorter@6.4.1","ISC","https://github.com/Siilwyn/css-declaration-sorter"
"css-has-pseudo@3.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-loader@6.11.0","MIT","https://github.com/webpack-contrib/css-loader"
"css-minimizer-webpack-plugin@3.4.1","MIT","https://github.com/webpack-contrib/css-minimizer-webpack-plugin"
"css-prefers-color-scheme@6.0.3","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-select-base-adapter@0.1.1","MIT","https://github.com/nrkn/css-select-base-adapter"
"css-select@2.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-select@4.3.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-tree@1.0.0-alpha.37","MIT","https://github.com/csstree/csstree"
"css-tree@1.1.3","MIT","https://github.com/csstree/csstree"
"css-what@3.4.2","BSD-2-Clause","https://github.com/fb55/css-what"
"css-what@6.1.0","BSD-2-Clause","https://github.com/fb55/css-what"
"cssdb@7.11.2","CC0-1.0","https://github.com/csstools/cssdb"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@5.2.14","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@3.1.0","MIT","https://github.com/cssnano/cssnano"
"cssnano@5.1.15","MIT","https://github.com/cssnano/cssnano"
"csso@4.2.0","MIT","https://github.com/css/csso"
"cssom@0.3.8","MIT","https://github.com/NV/CSSOM"
"cssom@0.4.4","MIT","https://github.com/NV/CSSOM"
"cssstyle@2.3.0","MIT","https://github.com/jsdom/cssstyle"
"csstype@3.1.3","MIT","https://github.com/frenic/csstype"
"damerau-levenshtein@1.0.8","BSD-2-Clause","https://github.com/tad-lispy/node-damerau-levenshtein"
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash"
"data-urls@2.0.0","MIT","https://github.com/jsdom/data-urls"
"data-view-buffer@1.0.1","MIT","https://github.com/ljharb/data-view-buffer"
"data-view-byte-length@1.0.1","MIT","https://github.com/ljharb/data-view-byte-length"
"data-view-byte-offset@1.0.0","MIT","https://github.com/ljharb/data-view-byte-offset"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.3.6","MIT","https://github.com/debug-js/debug"
"decamelize-keys@1.1.1","MIT","https://github.com/sindresorhus/decamelize-keys"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize"
"decimal.js@10.4.3","MIT","https://github.com/MikeMcl/decimal.js"
"dedent@0.7.0","MIT","https://github.com/dmnd/dedent"
"deep-equal@2.2.3","MIT","https://github.com/inspect-js/node-deep-equal"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"default-gateway@6.0.3","BSD-2-Clause","https://github.com/silverwind/default-gateway"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-newline@3.1.0","MIT","https://github.com/sindresorhus/detect-newline"
"detect-node@2.1.0","MIT","https://github.com/iliakan/detect-node"
"detect-port-alt@1.1.6","MIT","https://github.com/node-modules/detect-port"
"didyoumean@1.2.2","Apache-2.0","https://github.com/dcporter/didyoumean.js"
"diff-sequences@27.5.1","MIT","https://github.com/facebook/jest"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"dlv@1.1.3","MIT","https://github.com/developit/dlv"
"dns-packet@5.6.1","MIT","https://github.com/mafintosh/dns-packet"
"doctrine@2.1.0","Apache-2.0","https://github.com/eslint/doctrine"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-converter@0.2.0","MIT","https://github.com/AriaMinaei/dom-converter"
"dom-helpers@5.2.1","MIT","https://github.com/react-bootstrap/dom-helpers"
"dom-scroll-into-view@1.0.1","MIT","https://github.com/yiminghe/dom-scroll-into-view"
"dom-serializer@0.2.2","MIT","https://github.com/cheeriojs/dom-renderer"
"dom-serializer@1.4.1","MIT","https://github.com/cheeriojs/dom-renderer"
"domelementtype@1.3.1","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domexception@2.0.1","MIT","https://github.com/jsdom/domexception"
"domhandler@4.3.1","BSD-2-Clause","https://github.com/fb55/domhandler"
"domutils@1.7.0","BSD-2-Clause","https://github.com/FB55/domutils"
"domutils@2.8.0","BSD-2-Clause","https://github.com/fb55/domutils"
"dot-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"dotenv-expand@5.1.0","BSD-2-Clause",""
"dotenv@10.0.0","BSD-2-Clause","https://github.com/motdotla/dotenv"
"duplexer@0.1.2","MIT","https://github.com/Raynos/duplexer"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"ecc-jsbn@0.1.2","MIT","https://github.com/quartzjer/ecc-jsbn"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"ejs@3.1.10","Apache-2.0","https://github.com/mde/ejs"
"electron-to-chromium@1.5.5","ISC","https://github.com/kilian/electron-to-chromium"
"emittery@0.10.2","MIT","https://github.com/sindresorhus/emittery"
"emittery@0.8.1","MIT","https://github.com/sindresorhus/emittery"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encoding@0.1.13","MIT","https://github.com/andris9/encoding"
"enhanced-resolve@5.17.1","MIT","https://github.com/webpack/enhanced-resolve"
"entities@2.2.0","BSD-2-Clause","https://github.com/fb55/entities"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"err-code@2.0.3","MIT","https://github.com/IndigoUnited/js-err-code"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"error-stack-parser@2.1.4","MIT","https://github.com/stacktracejs/error-stack-parser"
"es-abstract@1.23.3","MIT","https://github.com/ljharb/es-abstract"
"es-array-method-boxes-properly@1.0.0","MIT","https://github.com/ljharb/es-array-method-boxes-properly"
"es-define-property@1.0.0","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-get-iterator@1.1.3","MIT","https://github.com/ljharb/es-get-iterator"
"es-iterator-helpers@1.0.19","MIT","https://github.com/es-shims/iterator-helpers"
"es-module-lexer@1.5.4","MIT","https://github.com/guybedford/es-module-lexer"
"es-object-atoms@1.0.0","MIT","https://github.com/ljharb/es-object-atoms"
"es-set-tostringtag@2.0.3","MIT","https://github.com/es-shims/es-set-tostringtag"
"es-shim-unscopables@1.0.2","MIT","https://github.com/ljharb/es-shim-unscopables"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"escalade@3.1.2","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@2.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@1.14.3","BSD-2-Clause","https://github.com/estools/escodegen"
"escodegen@2.1.0","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-config-react-app@7.0.1","MIT","https://github.com/facebook/create-react-app"
"eslint-import-resolver-node@0.3.9","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-module-utils@2.8.1","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-flowtype@8.0.3","BSD-3-Clause","https://github.com/gajus/eslint-plugin-flowtype"
"eslint-plugin-import@2.29.1","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-jest@25.7.0","MIT","https://github.com/jest-community/eslint-plugin-jest"
"eslint-plugin-jsx-a11y@6.9.0","MIT","https://github.com/jsx-eslint/eslint-plugin-jsx-a11y"
"eslint-plugin-react-hooks@4.6.2","MIT","https://github.com/facebook/react"
"eslint-plugin-react@7.35.0","MIT","https://github.com/jsx-eslint/eslint-plugin-react"
"eslint-plugin-testing-library@5.11.1","MIT","https://github.com/testing-library/eslint-plugin-testing-library"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@7.2.2","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-visitor-keys@2.1.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
